-1105	0.0	0.0	
-1105	0.0	0.0	
-1102	0.0	0.0	
-1102	0.0	0.0	
-1102	0.0	0.0	
-1105	0.0	0.0	
-1105	0.0	0.0	
-1105	0.0	0.0	
-1105	0.0	0.0	
-1107	0.0	0.0	
-1102	0.0	0.0	
-1102	0.0	0.0	
-1110	0.0	0.0	
-1110	0.0	0.0	
-1110	0.0	0.0	
-1113	0.0	0.0	
-1105	0.0	0.0	
-1105	0.0	0.0	
-1100	0.0	0.0	
-1110	0.0	0.0	
-1108	0.0	0.0	
-1108	0.0	0.0	
-1105	0.0	0.0	
-1102	0.0	0.0	
-1100	0.0	0.0	
-1102	0.0	0.0	
-1105	0.0	0.0	
-1105	0.0	0.0	
-1105	0.0	0.0	
-1103	0.0	0.0	
-1098	0.0	0.0	
-1100	0.0	0.0	
-1102	0.0	0.0	
-1105	0.0	0.0	
-1102	0.0	0.0	
-1100	0.0	0.0	
-1098	0.0	0.0	
-1098	0.0	0.0	
-1100	0.0	0.0	
-1100	0.0	0.0	
-1102	0.0	0.0	
-1102	0.0	0.0	
-1102	0.0	0.0	
-1105	0.0	0.0	
-1102	0.0	0.0	
-1103	0.0	0.0	
-1103	0.0	0.0	
-1105	0.0	0.0	
-1102	0.0	0.0	
-1097	0.0	0.0	
-1100	0.0	0.0	
-1105	0.0	0.0	
-1105	0.0	0.0	
-1102	0.0	0.0	
-1107	0.0	0.0	
-1107	0.0	0.0	
-1110	0.0	0.0	
-1107	0.0	0.0	
-1105	0.0	0.0	
-1107	0.0	0.0	
-1107	0.0	0.0	
-1105	0.0	0.0	
-1107	0.0	0.0	
-1105	0.0	0.0	
-1105	0.0	0.0	
-1113	0.0	0.0	
-1110	0.0	0.0	
-1108	0.0	0.0	
-1105	0.0	0.0	
-1107	0.0	0.0	
-1102	0.0	0.0	
-1105	0.0	0.0	
-1107	0.0	0.0	
-1105	0.0	0.0	
-1105	0.0	0.0	
-1110	0.0	0.0	
-1115	0.0	0.0	
-1108	0.0	0.0	
-1100	0.0	0.0	
-1107	0.0	0.0	
-1110	0.0	0.0	
-1113	0.0	0.0	
-1108	0.0	0.0	
-1098	0.0	0.0	
-1103	0.0	0.0	
-1105	0.0	0.0	
-1105	0.0	0.0	
-1100	0.0	0.0	
-1102	0.0	0.0	
-1100	0.0	0.0	
-1097	0.0	0.0	
-1105	0.0	0.0	
-1108	0.0	0.0	
-1100	0.0	0.0	
-1095	0.0	0.0	
-1100	0.0	0.0	
-1100	0.0	0.0	
-1102	0.0	0.0	
-1107	0.0	0.0	
-1110	0.0	0.0	
-1113	0.0	0.0	
-1108	0.0	0.0	
-1108	0.0	0.0	
-1108	0.0	0.0	
